oxoox-x-o,0,0,0,0,0,0,0,359,0
----o-xo-,951313,482565,263806,468354,0,41178,0,0,49875
---xooxo-,183,9475,2998,0,0,0,0,0,3560
-xoxooxo-,359,0,0,0,0,0,0,0,0
-o--x---o,469047,0,1424908,2377070,0,1184105,1822304,248131,0
xoo-x---o,0,0,0,11954,0,9384,4913,0,0
xoo-xxo-o,0,0,0,374,0,0,0,0,0
o--x--o--,0,413697,399054,0,1435315,1200580,0,462950,392246
o--xoxo--,0,0,10218,0,0,0,0,0,7295
oo-xoxo-x,0,0,355,0,0,0,0,0,0
--x-o-o--,1373807,1311135,0,227486,0,1196277,0,237150,1224295
--xooxo--,17325,15095,0,0,0,0,0,4540,158
-oxooxox-,0,0,0,0,0,0,0,0,344
--o-xo---,1421858,1205085,0,428449,0,0,804873,2156003,2676042
--o-xo-ox,164,9409,0,9872,0,0,9575,0,0
x--oo-x-o,0,3682,5201,0,0,0,0,0,0
x-xoo-xoo,0,366,0,0,0,0,0,0,0
-o-oxox--,19420,0,181,0,0,0,0,17183,30599
xo-oxoxo-,0,0,341,0,0,0,0,0,364
---o---ox,2507077,736384,2685941,0,2440799,1338166,937437,0,0
--xo--oox,26421,14062,0,0,12938,176,0,0,0
x-xoo-oox,0,359,0,0,0,362,0,0,0
o-x----o-,0,288167,0,543804,2546061,2016217,1145677,0,1555881
o-x-x-oo-,0,0,0,4904,0,7797,0,0,7324
ooxxx-oo-,0,0,0,0,0,388,0,0,0
o----x--o,0,369556,468791,443178,1710261,0,554704,377912,0
oo-x-x--o,0,0,6411,0,175,0,4391,4629,0
o-x--o-xo,0,8751,0,0,16574,0,9644,0,0
o-xo-oxxo,0,0,0,0,336,0,0,0,0
oxo--o--x,0,0,0,0,8181,0,8425,19629,0
oxooxo--x,0,0,0,0,0,0,0,377,0
o-o----x-,0,1438020,0,249911,899157,302480,1000421,0,1036916
o-o-o--xx,0,10389,0,6063,0,3572,197,0,0
-oo-xx-o-,17211,0,0,186,0,0,4391,0,13094
xoo-xx-oo,0,0,0,377,0,0,0,0,0
--xo--o--,1973164,970882,0,0,808070,832697,0,253784,1924158
-oxox-o--,12390,0,0,0,0,4321,0,0,11791
-oxox-oox,369,0,0,0,0,372,0,0,0
-oo--x---,823007,0,0,711740,941287,0,239224,59194,474157
-oox-x--o,16030,0,0,0,178,0,12224,2365,0
o-x-oox--,0,0,0,0,0,0,0,2714,5031
oox-oox-x,0,0,0,0,0,0,0,358,0
x--ox-o-o,0,15294,3045,0,0,0,0,10907,0
xxoox-o-o,0,0,0,0,0,0,0,359,0
-ox---o--,501106,0,0,329508,1098468,1077330,0,89372,1652082
-ox-o-ox-,0,0,0,0,0,8421,0,0,9765
-oxoo-oxx,0,0,0,0,0,368,0,0,0
-x-o--o--,2066173,0,898095,0,2394983,322206,0,893011,744313
----xoo--,2605232,2625998,863798,315800,0,0,0,1454045,1686874
x-o-xoo--,0,12573,0,8337,0,0,0,13421,198
xxooxoo--,0,0,0,0,0,0,0,360,357
-o--x-oox,190,0,20930,18192,0,28933,0,0,0
-o-x----o,957519,0,747156,0,2149512,930884,2346658,272225,0
oo-xx---o,0,0,18584,0,0,167,15112,3522,0
